site,date,ET_obs,GPP_obs,Rn,Rs,Prcp,Tavg,VPD,U2,Pa,Ca,LAI
固城,2020-01-01,0.53053757581514,1.706518796,6.05163333,89.57277917,0,-5.53095625,0.166686881852118,0.65564375,101.325,412.43,0.2
固城,2020-01-02,1.17986000991165,0.891640666,3.6570125,74.53240417,0,-3.63221458,0.203813487285727,0.46330208,101.325,412.43,0.2
固城,2020-01-03,0.507802192144627,1.112180417,9.11225625,82.89104583,0,-2.04656042,0.268449503055204,0.3662875,101.325,412.43,0.2
固城,2020-01-04,0.639388731606338,1.530280447,11.48799792,86.96991042,0,-0.67314375,0.304251479400191,0.54403958,101.325,412.43,0.2
固城,2020-01-05,0.401485031880865,1.729238722,5.36459375,31.32031875,0,-0.55441875,0.447670407125399,1.63593125,101.325,412.43,0.2
固城,2020-01-06,0.352672244996799,1.634886548,6.62138958,48.85660417,2.6,-0.19877083,0.559176676208137,0.42630417,101.325,412.43,0.2
固城,2020-01-07,0.410339749451138,1.4334819,-5.13581667,35.1991625,0,-1.02898125,0.404559424534301,0.93331458,101.325,412.43,0.2
固城,2020-01-08,-0.0842133104029638,1.403204507,15.4937125,104.8342208,0,-1.54315625,0.371451698448004,0.71233958,101.325,412.43,0.2
固城,2020-01-09,0.234850818767331,1.713079981,30.50247708,89.98418333,0,-2.82147917,0.407567384666834,0.58520417,101.325,412.43,0.2
固城,2020-01-10,0.267995477661849,1.85874047,19.3131,84.76655833,0,-1.73513125,0.418386711148066,0.55202708,101.325,412.43,0.2
固城,2020-01-11,0.581200283708114,1.335710203,-3.10616458,39.3625375,0,-3.6931875,0.308354676341246,0.6638,101.325,412.43,0.2
固城,2020-01-12,0.844935001493612,1.094100712,8.74137708,94.03316875,0,-3.63164792,0.290990162818178,0.45300417,101.325,412.43,0.2
固城,2020-01-13,0.344459569878196,1.38120021,10.63411667,101.6122854,0,-4.45428958,0.2657463906418,0.48377708,101.325,412.43,0.2
固城,2020-01-14,0.201856249374955,0.632840374,14.40916458,109.7135979,0,-5.06075,0.233068583133879,0.46399375,101.325,412.43,0.2
固城,2020-01-15,0.0749433193995836,0.982666438,10.3547625,88.38046875,0,-4.58742292,0.287443131749039,0.5712875,101.325,412.43,0.2
固城,2020-01-16,0.0806434476021349,1.277116207,15.78987083,62.36631875,0,-3.206125,0.284684222921391,0.76651458,101.325,412.43,0.2
固城,2020-01-17,-0.0594330496567704,1.374514016,8.4840625,78.96299583,0,-2.8768875,0.323070175089051,0.65184375,101.325,412.43,0.2
固城,2020-01-18,0.353735885412642,0.84917085,12.33887083,37.95872292,0,-3.86914167,0.411946536065752,1.06968125,101.325,412.43,0.2
固城,2020-01-19,0.468170180656831,1.852769527,39.98286458,104.7139,0,-3.1280875,0.309165134225139,0.81975417,101.325,412.43,0.2
固城,2020-01-20,0.593001282463333,1.266719307,22.38065833,117.5888917,0,-1.41560417,0.237454691657976,0.74593333,101.325,412.43,0.2
固城,2020-01-21,0.293537538696362,2.00391683,-0.29913542,56.97734167,0,-2.37309583,0.282487185701102,0.57120833,101.325,412.43,0.2
固城,2020-01-22,0.164586848112843,1.636547591,16.72059583,93.04769583,0,-1.42765833,0.312353019737863,0.60295833,101.325,412.43,0.2
固城,2020-01-23,0.389987103703035,1.741302768,16.7942125,90.92803125,0,-0.33538125,0.349002568693893,0.784025,101.325,412.43,0.2
固城,2020-01-24,0.0446745642951977,1.205620759,20.74210625,92.98357083,0,-0.89215,0.376636058002551,0.78091042,101.325,412.43,0.2
固城,2020-01-25,0.216883051951691,1.560660748,8.60008333,75.69294375,0,-2.57832292,0.361900613695168,0.504,101.325,412.43,0.2
固城,2020-01-26,0.595307434644561,1.259837222,22.08455417,78.351475,0,-1.77453958,0.370206127647921,0.62284792,101.325,412.43,0.2
固城,2020-01-27,0.272029657481608,1.732059693,12.82838958,54.260325,0,0.15548125,0.41423916220636,0.42784792,101.325,412.43,0.2
固城,2020-01-28,0.240426329233405,1.581938915,18.04296875,67.62261667,0,0.35614375,0.422613284714386,0.46260833,101.325,412.43,0.2
固城,2020-01-29,0.223873290217024,1.84501,35.79085417,106.3416417,0,2.05653333,0.425078732981588,0.6355375,101.325,412.43,0.2
固城,2020-01-30,0.450630200249942,1.26160765,36.60744792,116.1713563,0,0.16784167,0.352982652233462,0.79834792,101.325,412.43,0.2
固城,2020-01-31,0.373595738643213,1.288714346,28.29224792,108.5543917,0,0.01896875,0.37163980745365,0.65565625,101.325,412.43,0.2
固城,2020-02-01,0.216368707464139,1.831931731,38.09741458,107.6483146,0,0.07310417,0.299919669139703,0.63628333,101.325,412.95,0.2
固城,2020-02-02,0.217435221245228,1.508172758,20.41345625,71.77934792,0,-0.0598125,0.488562790084476,1.18444167,101.325,412.95,0.2
固城,2020-02-03,0.182034833219199,1.17151556,44.27004583,117.8832604,0,-0.64210625,0.312764343066199,1.59758125,101.325,412.95,0.2
固城,2020-02-04,0.163490252748415,1.464971207,36.57939792,137.95645,0,-1.62046042,0.234148060273514,2.45276667,101.325,412.95,0.2
固城,2020-02-05,-0.194187798805443,1.468665517,18.17184583,80.9979125,0,-4.10134792,0.308499980836413,1.27408125,101.325,412.95,0.2
固城,2020-02-06,-0.155655622399236,0.834483786,19.11890833,48.758425,0,-3.56895833,0.354708449396857,1.49586042,101.325,412.95,0.2
固城,2020-02-07,0.15961280669441,1.482325428,30.30443125,96.44072917,0,-1.56983125,0.398780887572344,0.73469792,101.325,412.95,0.2
固城,2020-02-08,0.269553515681486,1.261937553,44.70109167,113.3994729,0,-0.97256042,0.388302535997391,0.64631042,101.325,412.95,0.2
固城,2020-02-09,0.227889518428853,1.72809744,31.66371042,92.50683542,0,-0.74788333,0.456695322388821,0.79833542,101.325,412.95,0.2
固城,2020-02-10,0.172281536664964,1.328454608,50.83573333,134.5088917,0,3.24695,0.482955462536238,0.75648125,101.325,412.95,0.2
固城,2020-02-11,0.31122156219937,0.902303678,40.23886458,114.273,0,3.91694583,0.513528712572994,0.85614167,101.325,412.95,0.2
固城,2020-02-12,0.228240237299898,1.738608774,40.12771667,109.9898188,0,3.8701125,0.568834834514261,0.54168958,101.325,412.95,0.2
固城,2020-02-13,0.22660154711627,1.433582665,36.98336875,73.84487292,0,3.49822083,0.679913025729699,1.67163958,101.325,412.95,0.2
固城,2020-02-14,0.272737288000909,1.328986042,10.34152708,22.19557708,2.6,2.04235625,0.636521282916657,3.04644167,101.325,412.95,0.2
固城,2020-02-15,0.164415442160757,1.340973001,50.53164583,160.4747729,2.1,-0.74733542,0.2582469527414,1.6563875,101.325,412.95,0.2
固城,2020-02-16,0.162155375040469,1.160764434,52.439875,165.1703625,2.6,-0.01889375,0.236286908865741,1.44381667,101.325,412.95,0.2
固城,2020-02-17,0.102079149416126,1.495534855,59.316675,171.1202458,2.7,2.66379583,0.264653167976044,1.11018958,101.325,412.95,0.2
固城,2020-02-18,-0.991510933903261,1.841708124,53.150375,145.9901167,2.2,3.27919583,0.399122247112849,1.02514792,101.325,412.95,0.2
固城,2020-02-19,0.469128296453857,1.022421875,46.47889583,138.4934208,0,2.82354583,0.50540629894738,2.17303958,101.325,412.95,0.2125
固城,2020-02-20,0.234930419974448,1.461320176,25.37661667,51.50845208,0,0.90748542,0.561293426358854,1.50217917,101.325,412.95,0.225
固城,2020-02-21,0.0750646108098411,1.693922918,46.65510625,120.6900667,0,3.33412708,0.510931358278406,0.81775833,101.325,412.95,0.2375
固城,2020-02-22,0.158924343880738,1.355310424,65.05742917,182.8967188,0,5.09549583,0.226340152211516,1.63734792,101.325,412.95,0.25
固城,2020-02-23,0.117261256093849,1.582460975,61.55510417,153.9982708,0,4.43334583,0.380715064196925,0.84101458,101.325,412.95,0.2625
固城,2020-02-24,0.10974933985187,1.548290789,41.14615,79.41419375,0,5.77956042,0.503028231544214,2.7798875,101.325,412.95,0.275
固城,2020-02-25,0.0600525405034291,1.605297633,28.49969792,60.21254167,0,5.79332917,0.508880869861981,1.1239375,101.325,412.95,0.2875
固城,2020-02-26,0.112261109668038,1.490078854,58.32594583,127.9929021,0,4.12930208,0.417921530298549,0.91518542,101.325,412.95,0.3
固城,2020-02-27,0.0897342367648215,1.285127869,12.940325,38.66282083,0,2.69431875,0.402110556285685,1.09440625,101.325,412.95,0.3
固城,2020-02-28,0.0994122347313178,1.666913869,61.80464167,150.9577479,0,2.81047708,0.529490072893712,1.17800208,101.325,412.95,0.3
固城,2020-02-29,0.179530071931161,0.869468544,8.59872917,19.03046458,0.4,3.5056875,0.710642228571883,1.0070875,101.325,412.95,0.3
固城,2020-03-01,0.284356745839053,1.146792051,86.43442708,170.9533208,0,5.427375,0.52896195698835,1.16713958,101.325,413.44,0.3
固城,2020-03-02,0.185291438823598,1.943842956,45.38478125,104.1809896,0.1,3.28653542,0.418718465272579,1.26937292,101.325,413.44,0.3
固城,2020-03-03,0.255710248379636,1.524371979,104.7042854,205.2731354,0.1,3.83869375,0.385972866274603,1.96046875,101.325,413.44,0.3
固城,2020-03-04,0.2230649601219,2.100742319,81.05545625,200.8057417,0,2.28609167,0.227307538521043,1.2358625,101.325,413.44,0.3
固城,2020-03-05,0.303962338138886,1.939709329,70.95597708,176.9391958,0,3.58213333,0.296104531551402,1.2759625,101.325,413.44,0.3
固城,2020-03-06,0.260138040368201,2.000410095,62.89723958,135.3713583,0.5,5.10388542,0.56032990319837,1.4196875,101.325,413.44,0.3
固城,2020-03-07,0.100819451043343,1.807792184,90.13006875,187.405025,0,7.47795833,0.668635217181587,1.0161375,101.325,413.44,0.3
固城,2020-03-08,0.0574292359126577,1.953483105,8.25799375,24.097775,0.6,4.35521875,0.759974594571396,1.62611875,101.325,413.44,0.3
固城,2020-03-09,0.0920186850676922,2.580964792,61.95506458,116.153375,2.5,6.76786667,0.818429253980313,1.7844125,101.325,413.44,0.3
固城,2020-03-10,0.159384458890854,2.154696283,102.9932604,207.1966625,0,5.93285,0.496640061318567,1.04678958,101.325,413.44,0.3
固城,2020-03-11,0.0902462024944744,3.235975087,90.75552083,203.2312708,0,8.03371667,0.424354061834787,1.1982625,101.325,413.44,0.3
固城,2020-03-12,0.16266622490105,3.141873108,51.14687917,136.5511583,0,8.19648542,0.484372240114611,2.69186042,101.325,413.44,0.3
固城,2020-03-13,0.117957653610016,3.216150314,87.85550625,210.3071063,0,5.86618542,0.410500745859932,1.74454792,101.325,413.44,0.3
固城,2020-03-14,0.143087610722809,2.353570006,90.5741125,224.4756604,0,9.86154375,0.282638437902879,1.38495833,101.325,413.44,0.3125
固城,2020-03-15,0.0235189563484045,2.193802695,-52.644175,-1.804425,0,7.18325,0.295043510486989,0.62175,101.325,413.44,0.325
固城,2020-03-16,,2.052726638,,,,,,,101.325,413.44,0.3375
固城,2020-03-17,,2.604217302,,,,,,,101.325,413.44,0.35
固城,2020-03-18,,2.388389443,,,,,,,101.325,413.44,0.3625
固城,2020-03-19,,2.047722616,,,,,,,101.325,413.44,0.375
固城,2020-03-20,,2.42794869,,,,,,,101.325,413.44,0.3875
固城,2020-03-21,,2.127255693,,,,,,,101.325,413.44,0.4
固城,2020-03-22,,2.465370369,,,,,,,101.325,413.44,0.4125
固城,2020-03-23,,2.233513386,,,,,,,101.325,413.44,0.425
固城,2020-03-24,,2.315582446,,,,,,,101.325,413.44,0.4375
固城,2020-03-25,,2.446728425,,,,,,,101.325,413.44,0.45
固城,2020-03-26,,2.002371364,,,,,,,101.325,413.44,0.4625
固城,2020-03-27,,2.392502862,,,,,,,101.325,413.44,0.475
固城,2020-03-28,,2.805545924,,,,,,,101.325,413.44,0.4875
固城,2020-03-29,,2.375812797,,,,,,,101.325,413.44,0.5
固城,2020-03-30,,3.142992679,,,,,,,101.325,413.44,0.525
固城,2020-03-31,,1.984751689,,,,,,,101.325,413.44,0.55
固城,2020-04-01,,2.143371422,,,,,,,101.325,413.86,0.575
固城,2020-04-02,,2.715831577,,,,,,,101.325,413.86,0.6
固城,2020-04-03,,3.117255548,,,,,,,101.325,413.86,0.625
固城,2020-04-04,,3.283129534,,,,,,,101.325,413.86,0.65
固城,2020-04-05,,2.880734192,,,,,,,101.325,413.86,0.675
固城,2020-04-06,,3.315725534,,,,,,,101.325,413.86,0.7
固城,2020-04-07,,3.19190263,,,,,,,101.325,413.86,0.7125
固城,2020-04-08,,2.38388635,,,,,,,101.325,413.86,0.725
固城,2020-04-09,,3.240038954,,,,,,,101.325,413.86,0.7375
固城,2020-04-10,,2.312133009,,,,,,,101.325,413.86,0.75
固城,2020-04-11,,2.522929177,,,,,,,101.325,413.86,0.7625
固城,2020-04-12,,3.024211984,,,,,,,101.325,413.86,0.775
固城,2020-04-13,,3.759429625,,,,,,,101.325,413.86,0.7875
固城,2020-04-14,,3.747342778,,,,,,,101.325,413.86,0.8
固城,2020-04-15,,6.718490245,,,,,,,101.325,413.86,0.8125
固城,2020-04-16,,5.182052838,,,,,,,101.325,413.86,0.825
固城,2020-04-17,,6.014363005,,,,,,,101.325,413.86,0.8375
固城,2020-04-18,,6.716916177,,,,,,,101.325,413.86,0.85
固城,2020-04-19,,8.177731153,,,,,,,101.325,413.86,0.8625
固城,2020-04-20,,6.154302728,,,,,,,101.325,413.86,0.875
固城,2020-04-21,,7.614735609,,,,,,,101.325,413.86,0.8875
固城,2020-04-22,,8.074355776,,,,,,,101.325,413.86,0.9
固城,2020-04-23,,6.634945606,,,,,,,101.325,413.86,0.9125
固城,2020-04-24,,7.990031024,,,,,,,101.325,413.86,0.925
固城,2020-04-25,,7.253739198,,,,,,,101.325,413.86,0.9375
固城,2020-04-26,,6.740380719,,,,,,,101.325,413.86,0.95
固城,2020-04-27,,8.575725887,,,,,,,101.325,413.86,0.9625
固城,2020-04-28,,9.158165579,,,,,,,101.325,413.86,0.975
固城,2020-04-29,,9.628787292,,,,,,,101.325,413.86,0.9875
固城,2020-04-30,,9.872970202,,,,,,,101.325,413.86,1
固城,2020-05-01,,9.507012191,,,,,,,101.325,413.81,1.0125
固城,2020-05-02,,9.695934052,,,,,,,101.325,413.81,1.025
固城,2020-05-03,,10.61509024,,,,,,,101.325,413.81,1.0375
固城,2020-05-04,,11.49413949,,,,,,,101.325,413.81,1.05
固城,2020-05-05,,5.540356731,,,,,,,101.325,413.81,1.0625
固城,2020-05-06,,6.340577052,,,,,,,101.325,413.81,1.075
固城,2020-05-07,,7.370292722,,,,,,,101.325,413.81,1.0875
固城,2020-05-08,,10.29802663,,,,,,,101.325,413.81,1.1
固城,2020-05-09,,9.838750147,,,,,,,101.325,413.81,1.1
固城,2020-05-10,,9.388777242,,,,,,,101.325,413.81,1.1
固城,2020-05-11,,9.687714772,,,,,,,101.325,413.81,1.1
固城,2020-05-12,,10.79517852,,,,,,,101.325,413.81,1.1
固城,2020-05-13,,12.0737261,,,,,,,101.325,413.81,1.1
固城,2020-05-14,,11.77069343,,,,,,,101.325,413.81,1.1
固城,2020-05-15,,11.46666006,,,,,,,101.325,413.81,1.1
固城,2020-05-16,,9.239610284,,,,,,,101.325,413.81,1.1
固城,2020-05-17,,10.76733899,,,,,,,101.325,413.81,1.0875
固城,2020-05-18,,11.07330544,,,,,,,101.325,413.81,1.075
固城,2020-05-19,4.73140826836626,11.96813095,43.20450588,131.0468353,0,23.19224118,0.961988608505419,0.91424118,101.325,413.81,1.0625
固城,2020-05-20,5.70183257980137,14.28915539,160.7785583,259.9430438,0,21.6666,1.37155164013837,1.22117708,101.325,413.81,1.05
固城,2020-05-21,4.31800092887673,11.16720384,70.3476,133.8516958,0.3,18.82465625,1.59714433323179,2.20753125,101.325,413.81,1.0375
固城,2020-05-22,4.3639697304425,12.85846798,180.1154917,258.2675458,0,21.48527917,1.65390304081751,0.96016667,101.325,413.81,1.025
固城,2020-05-23,4.30739352034973,13.03813611,154.9567729,240.9512479,0.2,20.48770833,1.45375393553951,2.24995208,101.325,413.81,1.0125
固城,2020-05-24,5.22892782851324,11.5556245,184.0355042,294.461825,0,21.66027292,1.28548642717465,0.86536875,101.325,413.81,1
固城,2020-05-25,3.28773803267464,11.17550114,115.6160771,178.7974542,2,18.797775,1.42740166122116,2.06809583,101.325,413.81,1
固城,2020-05-26,6.08162472819036,13.03255551,215.4411854,323.0304625,3,20.30133125,1.35970366413522,1.05889792,101.325,413.81,1
固城,2020-05-27,6.49774322920724,12.86843332,199.9923479,324.7655313,0,22.58888958,1.11252179423512,1.03869167,101.325,413.81,1
固城,2020-05-28,6.16975950156323,12.20320004,199.1570083,308.8000458,0,24.05965417,1.37625788305229,1.41079167,101.325,413.81,1
固城,2020-05-29,6.12528979092219,12.53469303,165.6669188,262.5861083,0,23.73826667,1.79332815902092,1.88986667,101.325,413.81,1
固城,2020-05-30,4.04139555085669,9.80566071,171.5642833,264.487925,0,24.16111458,1.73149830326718,1.46030417,101.325,413.81,1
固城,2020-05-31,5.48585093095795,12.05338679,194.7437958,315.8619313,0,22.45819375,1.26651821967776,1.70219792,101.325,413.81,1
固城,2020-06-01,4.93508024848429,12.57038138,153.865375,253.8453542,0.8,21.23819375,1.31836669487719,1.52143125,101.325,412.88,1
固城,2020-06-02,5.19280512623813,13.01683934,200.0955542,314.9991771,0.5,23.66305417,1.5941544601269,1.17656458,101.325,412.88,0.9875
固城,2020-06-03,4.50470582403958,10.62492644,187.7000458,292.1488771,0,26.3710375,1.42495567555644,0.87773958,101.325,412.88,0.975
固城,2020-06-04,5.18703070400557,11.02064932,194.5074292,309.1740542,0,24.86666042,1.14734497853964,2.1288875,101.325,412.88,0.9625
固城,2020-06-05,4.51236965243728,11.00705015,189.3404125,305.9726313,0,23.10930208,1.23852745338153,1.91205833,101.325,412.88,0.95
固城,2020-06-06,4.51301799953418,10.61598951,187.4538125,294.3360583,0,23.50778333,1.43242715518225,0.89119583,101.325,412.88,0.9375
固城,2020-06-07,4.66439710518449,9.722745448,166.6474792,264.9895667,0,27.46777083,1.67610884988794,0.89596042,101.325,412.88,0.925
固城,2020-06-08,4.22287376477642,9.187433664,128.4202354,213.5225958,0,28.81367917,1.48099503632516,1.32963125,101.325,412.88,0.9125
固城,2020-06-09,3.22617678490517,7.503135709,52.04560417,90.17816458,0,25.06576458,1.96728576461122,1.95265,101.325,412.88,0.9
固城,2020-06-10,2.83795443397448,8.282140371,163.9058188,258.3131458,0,25.84562708,2.0200464538523,0.8557375,101.325,412.88,0.9
固城,2020-06-11,2.67121859389936,7.166950135,98.76057292,168.8627729,0,25.8708375,1.77147359726552,1.71617917,101.325,412.88,0.9
固城,2020-06-12,1.92943103488763,5.558978863,165.1595521,266.6579063,0,26.35888958,1.83357802169351,1.05408125,101.325,412.88,0.9
固城,2020-06-13,2.1482390343563,5.308330914,120.8643146,221.8020729,0,28.59840625,1.60829462319196,1.4317375,101.325,412.88,0.9
固城,2020-06-14,1.85046913341022,4.622916315,178.2251021,326.2607125,0,28.21930417,0.896071054908726,1.56263542,101.325,412.88,0.9
固城,2020-06-15,2.8849172941894,5.663472653,114.4683521,236.3567208,0,28.95625,1.10736438762719,1.42145417,101.325,412.88,0.9
固城,2020-06-16,2.31180370122671,6.412366787,121.1019104,233.5561979,0,27.12965417,1.41162514924368,1.71978333,101.325,412.88,0.9
固城,2020-06-17,2.81184371916863,7.035787723,64.90252917,149.9196604,0,25.77756875,1.39495772918231,2.57454583,101.325,412.88,0.9
固城,2020-06-18,2.68273256833141,7.480866812,125.3429521,231.9141229,0,25.44625208,1.62333479154573,2.01261875,101.325,412.88,0.9125
固城,2020-06-19,3.17678550239588,7.311560098,127.5012083,255.7049938,0,26.38881458,1.69770017210661,1.71547083,101.325,412.88,0.925
固城,2020-06-20,6.85501332002889,12.09972904,113.6392875,227.0255813,0,27.99117708,1.78849722153013,1.5562125,101.325,412.88,0.9375
固城,2020-06-21,8.42841390065085,10.05290366,155.6659625,261.0897375,0,29.29104375,1.79237684296388,1.78314167,101.325,412.88,0.95
固城,2020-06-22,7.73842813633545,12.54449945,106.1196813,185.9739771,0,28.41944583,1.76613543449976,1.52422708,101.325,412.88,0.9625
固城,2020-06-23,5.55263025857135,10.76337701,102.4245646,175.1154875,0,26.844375,1.95101935787202,1.2516375,101.325,412.88,0.975
固城,2020-06-24,4.63515406156414,10.1812744,119.6750313,200.9761333,0.6,25.4938875,2.02001482425111,1.51676042,101.325,412.88,0.9875
固城,2020-06-25,6.38980658299356,9.715597538,128.3627521,212.3894792,2,23.92597292,2.07957839845505,1.56728333,101.325,412.88,1
固城,2020-06-26,8.53118349098992,10.19027773,92.3046875,163.8952458,1,23.3882,2.07585872596836,1.19895208,101.325,412.88,1.025
固城,2020-06-27,7.01990332181882,10.55709851,166.3214479,255.0301542,0,27.21430833,2.27462794776662,1.32985,101.325,412.88,1.05
固城,2020-06-28,8.33558057398683,10.4376657,93.70355417,157.7703313,0.5,26.31639167,2.1318886460237,1.40731667,101.325,412.88,1.075
固城,2020-06-29,5.31650320583712,11.44527151,101.2587854,147.3896479,0.7,23.92666458,2.1355365869925,1.28642083,101.325,412.88,1.1
固城,2020-06-30,6.23271562123976,10.89532922,178.8708521,281.6277521,0,26.49013333,1.87119455852755,1.5255125,101.325,412.88,1.125
固城,2020-07-01,6.95606983276251,10.46967067,147.0367104,246.3232042,0,28.3095125,1.85195386712066,1.53547083,101.325,411.17,1.15
固城,2020-07-02,6.89706190955003,8.998586363,92.45569583,144.346975,0.5,24.70847292,2.15186772592172,3.02992917,101.325,411.17,1.175
固城,2020-07-03,7.68340184328533,9.816506859,41.52455625,73.37491042,2.3,22.26541667,2.2779660258826,1.89309375,101.325,411.17,1.2
固城,2020-07-04,6.9646258981218,8.90555185,117.5672792,176.7504979,1.1,24.50014167,2.31144061804266,1.09626667,101.325,411.17,1.25
固城,2020-07-05,8.06912132782212,7.999532596,176.9381646,267.0769292,1.3,24.38513125,2.23685753771295,1.111325,101.325,411.17,1.3
固城,2020-07-06,6.10561667418673,8.239539016,199.432725,293.8835604,3.6,25.74958125,2.26078681584042,0.90603125,101.325,411.17,1.35
固城,2020-07-07,5.26496501107449,7.796460706,204.9196708,316.0406542,1.9,28.0292375,2.04806315265108,1.55559167,101.325,411.17,1.4
固城,2020-07-08,4.94626197059736,5.694208242,116.68925,181.9549125,0.3,27.66875417,2.01926634763746,0.78472292,101.325,411.17,1.45
固城,2020-07-09,5.07431421551224,2.712448213,19.8201125,36.55125417,3.3,20.13528125,1.97126114928548,1.28609167,101.325,411.17,1.5
固城,2020-07-10,1.90433213027271,2.406377806,43.51363958,65.96428958,2.6,21.68569167,2.02203914341602,0.73831458,101.325,411.17,1.55
固城,2020-07-11,3.08072041221152,3.998463028,41.71991042,66.7148125,2,23.27284583,2.36724546302722,0.60470417,101.325,411.17,1.6
固城,2020-07-12,2.81814693257209,2.422592305,25.02675625,37.23815208,2.2,22.70208542,2.51425377118433,0.91434792,101.325,411.17,1.6375
固城,2020-07-13,3.16392761018546,3.168139594,125.5265458,182.8887,2.2,24.57715833,2.3532112460735,0.48886042,101.325,411.17,1.675
固城,2020-07-14,3.06187842471628,2.693171851,68.1876875,112.6401625,1.7,24.35256458,2.47091023102993,0.65953958,101.325,411.17,1.7125
固城,2020-07-15,3.48341736660703,2.939525285,201.4901313,295.2155292,1.4,26.89972292,2.26876532943325,0.8918625,101.325,411.17,1.75
固城,2020-07-16,2.50343282491109,2.052466497,143.8574792,219.7178604,1,27.64264375,2.38012422599132,0.83105,101.325,411.17,1.7875
固城,2020-07-17,1.90647065630604,1.999499651,47.14130208,83.83846875,0.7,26.11124375,2.44757064249816,0.95982292,101.325,411.17,1.825
固城,2020-07-18,1.31242597670238,1.869307995,81.53940417,129.3979354,0.4,24.59534583,2.46240883167374,1.19271042,101.325,411.17,1.8625
固城,2020-07-19,1.20142356196618,1.915365487,161.4634271,248.2076813,0.2,25.9460375,2.31411791359852,0.99118333,101.325,411.17,1.9
固城,2020-07-20,1.18042121606365,2.694271872,188.1710854,291.7137729,0.1,28.49874583,2.15617829641714,1.01130625,101.325,411.17,1.95
固城,2020-07-21,1.68576543685865,2.645327741,165.8326938,256.2210375,0,27.94013542,2.16961533975767,0.77230208,101.325,411.17,2
固城,2020-07-22,1.7900303991333,2.333307485,134.92215,213.8386938,0,27.02500417,2.05936797696743,1.20504375,101.325,411.17,2.05
固城,2020-07-23,1.34345301964677,2.278435939,175.9216729,276.2041208,0,26.22986458,2.01120048426035,0.91635833,101.325,411.17,2.1
固城,2020-07-24,1.38120267674167,1.899906782,191.206575,299.5432896,0,29.17,1.99843232869284,0.99996458,101.325,411.17,2.15
固城,2020-07-25,0.969414950957327,2.906809117,99.78325417,168.4085271,0,28.32069375,2.11936049748389,0.94410417,101.325,411.17,2.2
固城,2020-07-26,2.03133469912507,1.509672731,24.72067292,44.07839583,1.2,22.68597917,2.17250726761488,0.93086042,101.325,411.17,2.25
固城,2020-07-27,1.50672863735468,1.191007657,44.30997083,65.95770625,1.5,22.742575,2.40008056246986,0.67397708,101.325,411.17,2.3
固城,2020-07-28,2.16705444268025,1.277612161,162.9263083,234.3801063,1.1,25.38493333,2.41615369492645,0.90326875,101.325,411.17,2.325
固城,2020-07-29,2.09342011207215,1.246113734,149.9020958,219.8006896,0.7,26.63860833,2.69104640793108,0.65689792,101.325,411.17,2.35
固城,2020-07-30,0.600298174499838,2.288052447,163.01995,241.4564396,0.2,29.01666042,2.76018403313295,0.7714375,101.325,411.17,2.375
固城,2020-07-31,4.274182959007,1.970613012,142.1660313,213.4783354,0,27.20152917,2.72825166492714,0.74208333,101.325,411.17,2.4
固城,2020-08-01,3.75335840650776,1.118759375,87.25274792,126.5797875,1.4,25.57347292,2.7364777176952,0.87780208,101.325,409.73,2.425
固城,2020-08-02,1.73688091224798,2.728672872,199.3328542,282.9175625,3.5,26.35867917,2.6482733734647,0.62343542,101.325,409.73,2.45
固城,2020-08-03,0.512532943084478,3.453925334,194.0927979,284.7005896,1.7,29.17645833,2.88054394350852,0.65987083,101.325,409.73,2.475
固城,2020-08-04,3.12198763493692,1.966720422,163.0869854,247.9828771,1,28.45229375,2.55229425939485,0.30716667,101.325,409.73,2.5
固城,2020-08-05,1.93214952397527,2.946632964,23.20475833,41.56112292,0.9,25.03520208,2.66919181765745,0.7099375,101.325,409.73,2.5125
固城,2020-08-06,4.22915539907322,2.687205367,85.78256458,119.9119792,0.8,24.83194375,2.69623495946774,0.77630208,101.325,409.73,2.525
固城,2020-08-07,3.57706804053792,2.324703114,160.5191896,225.3027458,0.8,26.52395417,2.79106670411348,1.0766875,101.325,409.73,2.5375
固城,2020-08-08,2.5023271300513,2.132293613,165.9677375,234.2078667,0.7,25.76014167,2.53316138078135,0.32733958,101.325,409.73,2.55
固城,2020-08-09,1.81275073054661,3.060907946,181.5790708,255.8998688,0.6,27.3354875,2.68730843658206,0.81219167,101.325,409.73,2.5625
固城,2020-08-10,1.05520678823874,2.405996588,185.7371125,262.4083792,0.6,25.14701667,2.56575803573768,0.66468125,101.325,409.73,2.575
固城,2020-08-11,0.953848773328478,3.416615754,170.1308229,243.4184688,0.6,27.11223333,2.83626942712765,0.48440208,101.325,409.73,2.5875
固城,2020-08-12,0.560362749359081,2.835278154,44.8817625,71.43429792,0.5,24.70104375,2.75915449648855,1.1646625,101.325,409.73,2.6
固城,2020-08-13,2.18665319554022,3.868044962,141.8033292,200.4951375,0.7,26.05958958,2.84342638021834,0.61845417,101.325,409.73,2.5875
固城,2020-08-14,1.43610734284134,4.114994263,150.8926792,211.6277583,0.5,27.728675,3.10539781013673,0.35851458,101.325,409.73,2.575
固城,2020-08-15,3.99974144894008,3.063332689,31.95602708,56.86948125,0.5,25.37660208,2.62164983978298,0.45326042,101.325,409.73,2.5625
固城,2020-08-16,3.02078735178172,3.042005653,35.44885208,50.72546875,0.5,23.64729167,2.66035143974446,0.19785417,101.325,409.73,2.55
